                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230811"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4                                 delta_Pg                              num_retries                                num_iters 
                                     193                                      898                  2.0066145832598172E+006                  5.0538151232177615E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  7.3309939582651384E-001                  1.8121480241514731E-001                  7.8128448825071084E-008                  9.9999999983431209E-001                  9.9999999948927065E-001                  2.1991716570212383E-001                  7.8128448825071084E-008                  9.9999999983431209E-001                  9.9999999948927065E-001                  2.3242518976417621E+000                 -3.4452454873227666E+001                 -3.5287162571860984E+000                  2.3242525069202600E+000                  1.3188148450029065E+000                  2.2790943436503155E+000                 -3.4452454873227666E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5394598805263960E+032                  1.4558756511542563E+033                  2.2188774760354510E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2300134680980731E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1856262036479048E+000                  2.4107462991789887E+000                  3.5677390315818114E-001                  4.3265798123147325E+000                  0.0000000000000000E+000                  1.7006210857047709E+001                  1.4541226665118745E+000                  7.4140502033331943E+000                  6.1192110804257027E-001                  8.5476962143485480E-001                  1.2829921947896246E+000                  7.0954903314999929E-001                  2.7616431842565753E-001                  3.6237707538456181E-005                  5.8873373782221588E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8397531513188268E+000                  1.1041294751878357E+000                  6.9329284985515969E+003                                        0                                       10 
                                     194                                      869                  2.1424447923629968E+006                  5.1329963692653866E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  8.1026896198501042E-001                  2.0012846424516667E-001                  7.8128448880582235E-008                  9.9999999985579657E-001                  9.9999999956348917E-001                  2.4298936142371513E-001                  7.8128448880582235E-008                  9.9999999985579657E-001                  9.9999999956348917E-001                  2.3683307566773797E+000                 -3.4230161310460346E+001                 -3.4214987929547047E+000                  2.3683314612964761E+000                  1.3396776787654465E+000                  2.3256433134332561E+000                 -3.4230161310460346E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7779343465393016E+032                  1.4776484352111984E+033                  2.2119475009811512E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3937417964780609E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1861574773236043E+000                  2.3936615501003611E+000                  3.4716898126746737E-001                  4.3457896560961604E+000                  0.0000000000000000E+000                  1.7019611440139538E+001                  1.4629114704322765E+000                  7.4186974102783267E+000                  6.1206679398318520E-001                  8.5461383230796029E-001                  1.2833761521975744E+000                  7.0923836665097073E-001                  2.7647444464591053E-001                  2.9884356469254682E-005                  5.8586203877721427E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8394289135479931E+000                  1.1044391216369578E+000                  6.9255564817237382E+003                                        0                                        5 
                                     195                                      876                  2.3054410432868120E+006                  5.2121776153130117E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  8.6469925362964839E-001                  2.1414411277525214E-001                  7.8128448603026479E-008                  9.9999999986165578E-001                  9.9999999959096186E-001                  2.5941805189446754E-001                  7.8128448603026479E-008                  9.9999999986165578E-001                  9.9999999959096186E-001                  2.3804955082187877E+000                 -3.4190527511795572E+001                 -3.4030396054896865E+000                  2.3804962231246201E+000                  1.3425597858883225E+000                  2.3387556084966703E+000                 -3.4190527511795572E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8645787019721881E+032                  1.4835093265112447E+033                  2.2142532708190619E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4018518764874820E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1852565509388633E+000                  2.3836381330651513E+000                  3.4395912551934554E-001                  4.3522093675924038E+000                  0.0000000000000000E+000                  1.7020152554489549E+001                  1.4626811265639639E+000                  7.4195530851932547E+000                  6.1223195933170271E-001                  8.5443712776633585E-001                  1.2838112165821651E+000                  7.0888583735830879E-001                  2.7682834199871864E-001                  2.9711270861216523E-005                  5.8262076716187007E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8390293167025757E+000                  1.1048247936464310E+000                  6.9652911962488915E+003                                        0                                        5 
                                     196                                      870                  2.5010365443953909E+006                  5.2913588613606359E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  8.8864657278129111E-001                  2.1991716570212366E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959741648E-001                  2.6596977062292865E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959741648E-001                  2.3807337954056704E+000                 -3.4187398693345628E+001                 -3.4026973896222654E+000                  2.3807345104826032E+000                  1.3400810791670608E+000                  2.3392670439647634E+000                 -3.4187398693345628E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8761392765413547E+032                  1.4805765050201072E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1847440257943811E+000                  2.3803630325528768E+000                  3.4334662555217238E-001                  4.3534343675267504E+000                  0.0000000000000000E+000                  1.7019332290548697E+001                  1.4619390866549344E+000                  7.4196068026259097E+000                  6.1243361981821298E-001                  8.5422150535812413E-001                  1.2843424911983718E+000                  7.0845535563304585E-001                  2.7726143491089017E-001                  2.9799733342135810E-005                  5.7871173763564534E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8385497657651015E+000                  1.1052909777304130E+000                  6.9793111342821649E+003                                        0                                        5 
                                     197                                      865                  2.7357511457256847E+006                  5.3705401074082610E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  8.9552952363606220E-001                  2.1991716570212366E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959784536E-001                  2.6923892168619107E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959784536E-001                  2.3804367091777823E+000                 -3.4188263906659145E+001                 -3.4046836237538716E+000                  2.3804374214788941E+000                  1.3374090973226551E+000                  2.3392071786856388E+000                 -3.4188263906659145E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8908272329405841E+032                  1.4801409464625590E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1845150200226469E+000                  2.3797288605841809E+000                  3.4348755111129320E-001                  4.3531525164085085E+000                  0.0000000000000000E+000                  1.7018511955622827E+001                  1.4613387826135218E+000                  7.4195574633027617E+000                  6.1268337058200484E-001                  8.5395466561228894E-001                  1.2850005934323316E+000                  7.0792230634575892E-001                  2.7779860515617755E-001                  3.0030554506684705E-005                  5.7394879446937804E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8379749057791299E+000                  1.1058534625250063E+000                  6.9879069535981535E+003                                        0                                        5 
                                     198                                      869                  3.0174086673220377E+006                  5.4497213534558862E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  9.0189360503488225E-001                  2.1991716570212361E-001                  7.8128448603026479E-008                  9.9999999986165566E-001                  9.9999999959699837E-001                  2.7087349721782228E-001                  7.8128448603026479E-008                  9.9999999986165566E-001                  9.9999999959699837E-001                  2.3804500804151285E+000                 -3.4190831122895453E+001                 -3.4078175785943561E+000                  2.3804507875728675E+000                  1.3354659093827570E+000                  2.3394149157039714E+000                 -3.4190831122895453E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9082989665311905E+032                  1.4802039917003090E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1843183284909378E+000                  2.3796569074406579E+000                  3.4384495760295003E-001                  4.3524377034251946E+000                  0.0000000000000000E+000                  1.7017506955619464E+001                  1.4606329510031335E+000                  7.4194639973057122E+000                  6.1298254616919523E-001                  8.5363531952149629E-001                  1.2857891363329050E+000                  7.0728406537673882E-001                  2.7844254047054107E-001                  3.0358774675431750E-005                  5.6837051482970663E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8372854015425695E+000                  1.1065320967853862E+000                  6.9983978019359693E+003                                        0                                        5 
                                     199                                      865                  3.3553976932376614E+006                  5.5289025995035104E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  9.0809640328580410E-001                  2.2651389657234761E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959565122E-001                  2.7576978195993546E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959565122E-001                  2.3805465503207084E+000                 -3.4195263152231028E+001                 -3.4121296800773218E+000                  2.3805472503363285E+000                  1.3340150262363446E+000                  2.3396644204950876E+000                 -3.4195263152231028E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9239241127957466E+032                  1.4784071052549891E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1840917931243657E+000                  2.3797191453340867E+000                  3.4432914728280900E-001                  4.3514693240654774E+000                  0.0000000000000000E+000                  1.7016278790321444E+001                  1.4597797960502576E+000                  7.4193253717606682E+000                  6.1332562772458821E-001                  8.5326951475879254E-001                  1.2866936859640796E+000                  7.0655272079177844E-001                  2.7918091806189854E-001                  3.0749531201460714E-005                  5.6217412880018875E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8364583433566795E+000                  1.1073501262824357E+000                  7.0094629098977393E+003                                        0                                        5 
                                     200                                      867                  3.7609845243364098E+006                  5.6080838455511355E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  9.1267570405746867E-001                  2.2651389657234761E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959381580E-001                  2.7576978195993546E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959381580E-001                  2.3807260507449080E+000                 -3.4201677920158637E+001                 -3.4179209377713984E+000                  2.3807267412024493E+000                  1.3309968514874289E+000                  2.3401582828184280E+000                 -3.4201677920158637E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9395729256701388E+032                  1.4784663181177407E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1838090866320936E+000                  2.3798518380023834E+000                  3.4496090660150175E-001                  4.3502058054280921E+000                  0.0000000000000000E+000                  1.7014751929211325E+001                  1.4587385586952346E+000                  7.4191329568549902E+000                  6.1375019609928128E-001                  8.5281741669750322E-001                  1.2878134797100425E+000                  7.0564870552004400E-001                  2.8009383228071716E-001                  3.1231287948176763E-005                  5.5471350545295683E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8354659678312313E+000                  1.1083354664637692E+000                  7.0215458985847763E+003                                        0                                        5 
                                     201                                      865                  4.2476887216549078E+006                  5.6872650915987606E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  9.1734953104323713E-001                  2.2651389657234761E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959146058E-001                  2.7576978195993546E-001                  7.8128448658537630E-008                  9.9999999986165566E-001                  9.9999999959146058E-001                  2.3809822589856227E+000                 -3.4210242047311738E+001                 -3.4253154078178292E+000                  2.3809829373863507E+000                  1.3278455261281679E+000                  2.3407466989532781E+000                 -3.4210242047311738E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9534780011526029E+032                  1.4777783329565778E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1834671293047707E+000                  2.3800854881589193E+000                  3.4576164633441381E-001                  4.3486043259622678E+000                  0.0000000000000000E+000                  1.7012907253777605E+001                  1.4574996661507182E+000                  7.4188821478360829E+000                  6.1426340341081409E-001                  8.5227180474908037E-001                  1.2891676531529412E+000                  7.0455757457729551E-001                  2.8119569299841513E-001                  3.1804190636215854E-005                  5.4601121542709350E-003                  2.4348841795744690E-003                  5.9512385325533853E-003                  7.1827314975261435E-004                  2.8342751360748393E+000                  1.1095215017152575E+000                  7.0282280435587054E+003                                        0                                        5 
